"abandoned" ;"duration" ;"re_evaluation" ;"kb_1" ;"kb_2" ;"kb_3" ;"kb_4" ;"kb_5" ;"kb_6" ;"kb_7" ;"kb_8" ;"kb_9" ;"kb_10" ;"ms_1" ;"ms_2" ;"ms_3" ;"ms_4" ;"ms_5" ;"ms_6" ;"ms_7" ;"ms_8" ;"ms_9" ;"ms_10" ;"sc_1" ;"sc_2" ;"sc_3" ;"sc_4" ;"sc_5" ;"sc_6" ;"sc_7" ;"sc_8" ;"sc_9" ;"sc_10" ;"kb_bin_1" ;"kb_bin_2" ;"kb_bin_3" ;"kb_bin_4" ;"kb_bin_5" ;"kb_bin_6" ;"kb_bin_7" ;"kb_bin_8" ;"kb_bin_9" ;"kb_bin_10" ;"ms_bin_1" ;"ms_bin_2" ;"ms_bin_3" ;"ms_bin_4" ;"ms_bin_5" ;"ms_bin_6" ;"ms_bin_7" ;"ms_bin_8" ;"ms_bin_9" ;"ms_bin_10" ;"sc_bin_1" ;"sc_bin_2" ;"sc_bin_3" ;"sc_bin_4" ;"sc_bin_5" ;"sc_bin_6" ;"sc_bin_7" ;"sc_bin_8" ;"sc_bin_9" ;"sc_bin_10" ;"page_ac" ;"tab_hd"
"32" ;0 ;45.9900000095367 ;"1" ;0 ;0.111111111111111 ;0 ;0 ;0 ;0 ;0.111111111111111 ;0.111111111111111 ;0.111111111111111 ;0.111111111111111 ;0 ;0.111111111111111 ;0 ;0 ;0.111111111111111 ;0 ;0.111111111111111 ;0 ;0 ;0.111111111111111 ;0 ;0.111111111111111 ;0 ;0 ;0.111111111111111 ;0 ;0.111111111111111 ;0 ;0 ;0.111111111111111 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;0
"33" ;0 ;308.996999979019 ;"1" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0645161290322581 ;0.0645161290322581 ;0.0161290322580645 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0645161290322581 ;0.0967741935483871 ;0.0806451612903226 ;0.0483870967741935 ;0 ;0 ;0 ;0 ;0 ;0 ;0.032258064516129 ;0.0806451612903226 ;0.0806451612903226 ;0.0161290322580645 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0
"34" ;0 ;11.808000087738 ;"0" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"35" ;0 ;334.932999849319 ;"1" ;0.0298507462686567 ;0.0298507462686567 ;0.0597014925373134 ;0.0298507462686567 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0597014925373134 ;0.0597014925373134 ;0.0597014925373134 ;0.0597014925373134 ;0 ;0 ;0 ;0 ;0 ;0.0149253731343284 ;0.0149253731343284 ;0.0298507462686567 ;0.0298507462686567 ;0.0597014925373134 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"36" ;0 ;92.0820000171661 ;"1" ;0.0555555555555556 ;0 ;0.111111111111111 ;0.0555555555555556 ;0.0555555555555556 ;0 ;0.111111111111111 ;0.0555555555555556 ;0.0555555555555556 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0 ;1 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0
"37" ;0 ;72.0110001564026 ;"1" ;0 ;0 ;0.133333333333333 ;0 ;0.133333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0 ;0.0666666666666667 ;0.133333333333333 ;0 ;0.133333333333333 ;0 ;0.0666666666666667 ;0 ;0.0666666666666667 ;0 ;0 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0
"38" ;0 ;73.7980000972748 ;"1" ;0 ;0 ;0.133333333333333 ;0 ;0.133333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.133333333333333 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0 ;0 ;0.0666666666666667 ;0.133333333333333 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;0 ;0
"39" ;0 ;26.5160000324249 ;"0" ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"40" ;1 ;223.569999933243 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0222222222222222 ;0.0888888888888889 ;0.0888888888888889 ;0.0222222222222222 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0444444444444444 ;0.0888888888888889 ;0.111111111111111 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0444444444444444 ;0.0888888888888889 ;0.0666666666666667 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0
"41" ;0 ;11.5179998874664 ;"0" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.5 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"42" ;0 ;67.0729999542236 ;"1" ;0.0714285714285714 ;0.0714285714285714 ;0.0714285714285714 ;0 ;0 ;0.0714285714285714 ;0.0714285714285714 ;0.0714285714285714 ;0.0714285714285714 ;0 ;0.0714285714285714 ;0 ;0 ;0.142857142857143 ;0.0714285714285714 ;0.0714285714285714 ;0.142857142857143 ;0.0714285714285714 ;0.0714285714285714 ;0.142857142857143 ;0.0714285714285714 ;0 ;0 ;0.142857142857143 ;0.0714285714285714 ;0.0714285714285714 ;0.142857142857143 ;0 ;0 ;0.142857142857143 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;0 ;0
"43" ;0 ;86.0540001392365 ;"1" ;0.0588235294117647 ;0.0588235294117647 ;0 ;0.0588235294117647 ;0.117647058823529 ;0.0588235294117647 ;0.0588235294117647 ;0 ;0.117647058823529 ;0.0588235294117647 ;0 ;0.117647058823529 ;0.0588235294117647 ;0.117647058823529 ;0.117647058823529 ;0.0588235294117647 ;0.117647058823529 ;0.0588235294117647 ;0.117647058823529 ;0.117647058823529 ;0 ;0.117647058823529 ;0.0588235294117647 ;0.0588235294117647 ;0.117647058823529 ;0.0588235294117647 ;0.117647058823529 ;0.0588235294117647 ;0.0588235294117647 ;0.117647058823529 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"44" ;0 ;78.2839999198914 ;"1" ;0 ;0 ;0.0625 ;0.125 ;0.0625 ;0.0625 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.125 ;0.0625 ;0.0625 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"45" ;0 ;19.143000125885 ;"0" ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0
"46" ;0 ;668.986999988556 ;"1" ;0 ;0.00746268656716418 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0223880597014925 ;0.0746268656716418 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0149253731343284 ;0.0373134328358209 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.00746268656716418 ;0.0373134328358209 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;0 ;0
"47" ;0 ;177.957000017166 ;"1" ;0 ;0 ;0.0555555555555556 ;0.0833333333333333 ;0.0277777777777778 ;0.0833333333333333 ;0.0277777777777778 ;0 ;0.0555555555555556 ;0.0833333333333333 ;0.0833333333333333 ;0.111111111111111 ;0.0833333333333333 ;0.111111111111111 ;0.0833333333333333 ;0.111111111111111 ;0.0833333333333333 ;0.0833333333333333 ;0.0555555555555556 ;0.0833333333333333 ;0.0277777777777778 ;0.0277777777777778 ;0.0555555555555556 ;0.0555555555555556 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0277777777777778 ;0.0555555555555556 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0
"48" ;0 ;24.316999912262 ;"-10" ;0 ;0 ;0 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0 ;0 ;0.2 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
"49" ;1 ;25.3550000190735 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
"50" ;0 ;49.1110000610352 ;"1" ;0 ;0.1 ;0.1 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0 ;0.1 ;0 ;0 ;0.1 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0 ;0 ;0.1 ;0 ;0.1 ;0.1 ;0 ;0.1 ;0.1 ;0 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;0
"51" ;0 ;19.5210001468658 ;"0" ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0
"52" ;0 ;23.0050001144409 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"53" ;0 ;95.4100000858307 ;"1" ;0 ;0 ;0 ;0.105263157894737 ;0.105263157894737 ;0.105263157894737 ;0.0526315789473684 ;0.0526315789473684 ;0.105263157894737 ;0.0526315789473684 ;0 ;0 ;0.0526315789473684 ;0.105263157894737 ;0.105263157894737 ;0.105263157894737 ;0.0526315789473684 ;0.105263157894737 ;0.105263157894737 ;0.105263157894737 ;0 ;0 ;0.0526315789473684 ;0.105263157894737 ;0.105263157894737 ;0.105263157894737 ;0.0526315789473684 ;0.105263157894737 ;0.0526315789473684 ;0.0526315789473684 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"54" ;1 ;116.084000110626 ;"-10" ;0 ;0.0434782608695652 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0869565217391304 ;0.0869565217391304 ;0.0869565217391304 ;0.0869565217391304 ;0.130434782608696 ;0.0434782608695652 ;0.0869565217391304 ;0.0869565217391304 ;0.0434782608695652 ;0.0869565217391304 ;0.0869565217391304 ;0.0869565217391304 ;0.0434782608695652 ;0.0434782608695652 ;0.130434782608696 ;0.0434782608695652 ;0.0869565217391304 ;0.0869565217391304 ;0.0434782608695652 ;0.0869565217391304 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"55" ;0 ;92.1389999389648 ;"1" ;0 ;0 ;0.133333333333333 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0.133333333333333 ;0.0666666666666667 ;0.133333333333333 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0.0666666666666667 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0.133333333333333 ;0 ;0.133333333333333 ;0 ;0.0666666666666667 ;0.0666666666666667 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;0 ;0 ;0 ;0 ;0
"56" ;0 ;235.885999917984 ;"1" ;0 ;0 ;0.0416666666666667 ;0 ;0 ;0 ;0.0416666666666667 ;0.0625 ;0.0208333333333333 ;0.0625 ;0.0416666666666667 ;0.0416666666666667 ;0.104166666666667 ;0.0833333333333333 ;0.0208333333333333 ;0 ;0.0625 ;0.0625 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0416666666666667 ;0.104166666666667 ;0.0416666666666667 ;0 ;0 ;0.0416666666666667 ;0.0625 ;0.0625 ;0.0833333333333333 ;0 ;0 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;0
"57" ;0 ;59.2240002155304 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0.0833333333333333 ;0 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;0 ;0
"58" ;0 ;147.428999900818 ;"1" ;0 ;0.0333333333333333 ;0.1 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.0666666666666667 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.0666666666666667 ;0.0333333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.0666666666666667 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"59" ;0 ;132.263999938965 ;"1" ;0 ;0.111111111111111 ;0 ;0 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0 ;0.037037037037037 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.037037037037037 ;0.0740740740740741 ;0.111111111111111 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"60" ;0 ;91.7999999523163 ;"1" ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.0555555555555556 ;0 ;0.0555555555555556 ;0.111111111111111 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.111111111111111 ;0 ;0.0555555555555556 ;0.0555555555555556 ;0 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.111111111111111 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"61" ;0 ;134.498000144958 ;"1" ;0 ;0 ;0 ;0.037037037037037 ;0.037037037037037 ;0.037037037037037 ;0 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0 ;0.111111111111111 ;0 ;0.037037037037037 ;0.0740740740740741 ;0.037037037037037 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"62" ;0 ;59.231999874115 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0 ;0 ;0 ;0 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0 ;0 ;0 ;0 ;0.0833333333333333 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0
"63" ;0 ;316.289999961853 ;"1" ;0.0158730158730159 ;0.0634920634920635 ;0.0317460317460317 ;0 ;0.0158730158730159 ;0.0793650793650794 ;0.0158730158730159 ;0.0476190476190476 ;0.0476190476190476 ;0.0317460317460317 ;0.0952380952380952 ;0 ;0.0952380952380952 ;0.0476190476190476 ;0.111111111111111 ;0.0634920634920635 ;0.0634920634920635 ;0.0793650793650794 ;0.0634920634920635 ;0.111111111111111 ;0.0793650793650794 ;0 ;0.0158730158730159 ;0 ;0.0634920634920635 ;0.0317460317460317 ;0.0317460317460317 ;0.0476190476190476 ;0.0634920634920635 ;0.0793650793650794 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"64" ;0 ;122.710000038147 ;"1" ;0 ;0 ;0.08 ;0.04 ;0.08 ;0 ;0.08 ;0 ;0.04 ;0.12 ;0.04 ;0.04 ;0.12 ;0 ;0.08 ;0.04 ;0.04 ;0.04 ;0.08 ;0.08 ;0 ;0.04 ;0.04 ;0.08 ;0.04 ;0.04 ;0 ;0.12 ;0 ;0.08 ;0 ;0 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;0 ;0
"65" ;0 ;103.255000114441 ;"1" ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0476190476190476 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0476190476190476 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0476190476190476 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"66" ;0 ;56.4650001525879 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0
